,url,product_id
234,https://www.masterofmalt.com/whiskies/tullibardine/tullibardine-29-year-old-1989-old-and-rare-platinum-hunter-laing-whisky/,84453
235,https://www.masterofmalt.com/whiskies/laphroaig-/laphroaig-select-whisky/,33405
236,https://www.masterofmalt.com/whiskies/isle-of-jura/jura-21-year-old-tide-whisky/,88401
237,https://www.masterofmalt.com/whiskies/inchgower-14-year-old-whisky/,2413
238,https://www.masterofmalt.com/whiskies/glen-scotia/glen-scotia-15-year-old-whisky/,45256
239,https://www.masterofmalt.com/whiskies/glengoyne/glengoyne-30-year-old-whisky/,68647
240,https://www.masterofmalt.com/whiskies/arran/robert-burns-robert-burns-single-malt-whisky/,1742
241,https://www.masterofmalt.com/whiskies/auchentoshan/auchentoshan-american-oak-whisky/,36931
242,https://www.masterofmalt.com/whiskies/r-and-b/raasay-while-we-wait-2018-release-whisky/,89851
243,https://www.masterofmalt.com/whiskies/aberfeldy-21-year-old-whisky/,1712
244,https://www.masterofmalt.com/whiskies/benromach/benromach-sassicaia-wood-finish-whisky/,88506
245,https://www.masterofmalt.com/whiskies/tomatin/tomatin-cu-bocan-2006-vintage-limited-edition-with-glass-whisky/,67239
246,https://www.masterofmalt.com/whiskies/that-boutiquey-whisky-company/irish-single-malt-1-13-year-old-that-boutiquey-whisky-company-whiskey/,68822
247,https://www.masterofmalt.com/whiskies/kilchoman/kilchoman-str-cask-matured-whisky/,88858
248,https://www.masterofmalt.com/whiskies/bruichladdich/pl6-elements-of-islay-port-charlotte-whisky/,89973
249,https://www.masterofmalt.com/whiskies/oban/oban-little-bay-whisky/,50408
250,https://www.masterofmalt.com/whiskies/bunnahabhain/bunnahabhain-37-year-old-that-boutiquey-whisky-company-whisky/,73762
251,https://www.masterofmalt.com/whiskies/the-macallan/the-macallan-no-6-in-lalique-decanter-whisky/,49717
252,https://www.masterofmalt.com/whiskies/the-macallan/the-macallan-reflexion-whisky/,45885
253,https://www.masterofmalt.com/whiskies/bowmore-18-year-old-whisky/,1857
254,https://www.masterofmalt.com/whiskies/deanston-12-year-old-whisky/,1955
255,https://www.masterofmalt.com/whiskies/benriach/benriach-10-year-old-curiositas-whisky/,87538
256,https://www.masterofmalt.com/whiskies/cardhu/cardhu-18-year-old-whisky/,21471
257,https://www.masterofmalt.com/whiskies/bunnahabhain/bunnahabhain-cruach-mhona-whisky/,45592
